done,rewards,cumulative_reward,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3
0.0,-0.28319525718688965,-0.28319525718688965,-0.02100393921136856,-0.031171390786767006,-0.030453575775027275,-0.01367038395255804,0.4778178334236145,1.0004626512527466,0.07084798812866211,-1.0004690885543823,1.0,0.3796272575855255,0.9994857907295227,0.07568681240081787,-0.9998368620872498,1.0,0.44616368412971497,0.45123055577278137,0.467022567987442,0.49549129605293274,0.5405846238136292,0.6097724437713623,0.7177550196647644,0.896683394908905,1.0,1.0,0.9999983310699463,-1.0,0.9999599456787109,-1.0
0.0,0.0003160483902320266,-0.28287920355796814,0.0011320547200739384,0.0442623607814312,0.01860697567462921,-0.03791124373674393,0.4582360088825226,-0.19871005415916443,-0.04470646381378174,-0.9999997615814209,0.0,0.36218923330307007,-0.1973794847726822,-0.04167473316192627,-0.9999997019767761,0.0,0.44447076320648193,0.4495183825492859,0.46525049209594727,0.493611216545105,0.5385333895683289,0.6074587106704712,0.7150315642356873,0.8932810425758362,1.0,1.0,-0.9995229244232178,-1.0,-1.0,-1.0
0.0,-0.3031170964241028,-0.5859962701797485,0.04749484732747078,0.09251907467842102,0.04881569370627403,-0.05137035250663757,0.3742944002151489,-0.999998927116394,-0.15649139881134033,-0.9999998211860657,0.0,0.27752289175987244,-1.0000004768371582,-0.1523888111114502,-1.0000005960464478,0.0,0.4422033131122589,0.4472251832485199,0.4628770351409912,0.49109306931495667,0.5357860922813416,0.6043598055839539,0.7113838791847229,0.8887239694595337,1.0,1.0,-0.7877252697944641,-0.9999945759773254,-1.0,-0.9999994039535522
0.0,-0.25401055812835693,-0.8400068283081055,0.08060300350189209,0.06607728451490402,0.032598547637462616,-0.0724070742726326,0.35353603959083557,-0.23579175770282745,-0.2731449604034424,-1.0000001192092896,0.0,0.19236822426319122,-1.000000238418579,-0.2624167203903198,-1.0000003576278687,0.0,0.4389093816280365,0.4438938498497009,0.4594291150569916,0.487434983253479,0.531795084476471,0.5998579859733582,0.7060848474502563,0.8821039795875549,1.0,1.0,0.9917951822280884,-0.9916219711303711,-1.0,-0.9997840523719788
0.0,-0.18762986361980438,-1.0276366472244263,0.0999503806233406,0.038552504032850266,0.014950892888009548,-0.09271240234375,0.4006589651107788,0.5989320278167725,-0.38912367820739746,-1.0000001192092896,0.0,0.10645090043544769,-1.0,-0.37092387676239014,-1.0000001192092896,0.0,0.4345991611480713,0.4395346939563751,0.45491737127304077,0.48264822363853455,0.5265727043151855,0.5939671993255615,0.6991509199142456,0.8734414577484131,1.0,1.0,0.9992727041244507,-0.9999837279319763,-0.9999995231628418,-0.6311789751052856
0.0,-0.12547647953033447,-1.1531131267547607,0.10321202129125595,0.0064635812304914,0.0034404986072331667,-0.09475564956665039,0.48000040650367737,1.0000014305114746,-0.5043401718139648,-1.0,0.0,0.025944549590349197,-1.0000005960464478,-0.24826455116271973,0.9999993443489075,0.0,0.43013274669647217,0.43501755595207214,0.45024213194847107,0.4776880145072937,0.5211610794067383,0.5878629088401794,0.691965639591217,0.8644649982452393,1.0,1.0,0.9986613988876343,-0.9999955296516418,-0.9983953833580017,0.9988565444946289
0.0,-0.14604610204696655,-1.299159288406372,0.11666398495435715,0.026873452588915825,0.01786568947136402,-0.11087335646152496,0.5002282857894897,0.2753112316131592,-0.6211334466934204,-1.0000001192092896,0.0,-0.054908785969018936,-1.0,-0.12386715412139893,1.0000001192092896,0.0,0.4249575138092041,0.42978355288505554,0.4448249638080597,0.4719406068325043,0.5148906111717224,0.5807899236679077,0.6836401224136353,0.8540639877319336,1.0,1.0,-0.7958561778068542,-0.9999997615814209,-0.9954133629798889,0.4747500419616699
0.0,-0.11089874058961868,-1.4100580215454102,0.1181851252913475,0.0029893626924604177,0.0017928866436704993,-0.12317150086164474,0.5742295980453491,0.9380800724029541,-0.6165940761566162,0.0,0.0,-0.13569766283035278,-1.0,0.0006988048553466797,1.0000001192092896,0.0,0.41915062069892883,0.4239107072353363,0.4387466013431549,0.46549171209335327,0.5078548192977905,0.5728536248207092,0.6742984056472778,0.8423935174942017,1.0,1.0,0.9929065704345703,-0.9999990463256836,-0.9965689778327942,0.7562381029129028
0.0,-0.10089222341775894,-1.5109502077102661,0.11903510242700577,0.0016390894306823611,0.0012599682668223977,-0.14295099675655365,0.6529362201690674,1.0000011920928955,-0.6110858917236328,0.0,0.0,-0.21670754253864288,-1.0000005960464478,0.12598103284835815,0.9999990463256836,0.0,0.41240808367729187,0.41709160804748535,0.4316888153553009,0.4580036997795105,0.4996853470802307,0.5636386275291443,0.6634515523910522,0.8288426399230957,1.0,1.0,0.9973022937774658,-0.9998881220817566,-0.5004056096076965,0.999448299407959
0.0,-0.06920808553695679,-1.5801582336425781,0.11153776943683624,-0.015072791837155819,-0.007621244993060827,-0.15876340866088867,0.7320334315299988,1.0,-0.6065366268157959,0.0,0.0,-0.2589796781539917,-0.5091718435287476,0.17393356561660767,0.3210669457912445,1.0,0.40490612387657166,0.4095044434070587,0.4238361418247223,0.4496723413467407,0.4905957877635956,0.5533856749534607,0.6513829231262207,0.8137654662132263,1.0,1.0,0.9993762969970703,-0.9962266683578491,0.6412999629974365,0.9999812841415405
