done,rewards,cumulative_reward,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3
0.0,-0.15785670280456543,-0.15785670280456543,-1.5322328444183442,0.204212920473539,-2.0809648289031153,-0.15392660134969666,2.6985095821555665,0.7243328348621298,0.6538988300684763,-1.1953649812226692,1.0732107531791628,-3.3042898878838067,1.1648521145888897,-0.2824656610769619,-1.1374427206358706,1.5354258586966192,3.951414296244418,3.974290436166428,3.9849015870400697,3.978367157449324,3.9474780746722153,3.881811971975089,3.7642597565183764,3.5704118841416332,1.510410789689969,0.11213932153935882,-1.0,-1.0,0.5713332295417786,-1.0
0.0,-0.16857776045799255,-0.326434463262558,-1.4642329758648642,0.484598545536652,-2.0102061913885607,-0.5663445927790735,2.6578836427391335,-0.16463860690958004,0.363177531198479,-1.1963192263373514,-0.931783395532504,-2.972568094733771,1.4568304330625585,-0.5185412026047718,-1.1378850989696498,-0.6512850792651163,3.8947314834516287,3.9173209584674833,3.9278151562003334,3.9213995227922567,3.8909630954611365,3.8262281858471074,3.7103212833553427,3.5191695999339245,1.510410789689969,0.11213932153935882,-1.0,-1.0,0.5869073271751404,-1.0
0.0,-0.19004079699516296,-0.516475260257721,-1.3611688319282436,0.725965905021761,-1.9583402175840676,-0.8238564579319912,2.475802775628981,-0.9187242777281768,0.08210833786911076,-1.196319303535403,-0.931783395532504,-2.5906685282256303,1.7142673141025615,-0.7371632232004313,-1.1378846937994465,-0.6512850792651163,3.8136169948432204,3.8357960061070897,3.846122096599529,3.839877085220673,3.810089633260632,3.746684883603398,3.633134126589756,3.4458410332088487,1.510410789689969,0.11213932153935882,-0.800844132900238,-1.0,1.0,-0.5745775103569031
0.0,-0.17906013131141663,-0.69553542137146,-1.2396161532895664,0.855521657091466,-1.924330623093855,-1.1116570707051043,2.2250991885240516,-1.2585092704287815,-0.1911701631236715,-1.1963196895256605,-0.931783395532504,-2.206544234387069,1.714268158262391,-0.9596678700814002,-1.1378844236859773,-0.6512850792651163,3.705938250102407,3.7275726509844223,3.737676590579949,3.731657794035851,3.702730321851047,3.6410931181651494,3.5306687110075994,3.3484977314437017,1.510410789689969,0.11213932153935882,-0.3306945562362671,-0.7485336065292358,1.0,-0.40353402495384216
0.0,-0.1642121821641922,-0.859747588634491,-1.1211181585838241,0.834185497949334,-1.919687063299775,-1.4094305632124366,1.974698285535194,-1.2585088226698589,-0.4662911751554653,-1.1963196895256605,-0.931783395532504,-1.820776952799932,1.7142679472224338,-1.1831806651661871,-1.1378844912143447,-0.6512850792651163,3.5704671683299147,3.591416958131617,3.601240666415992,3.5955065306612406,3.567662135317667,3.508247540255264,3.4017565237505045,3.2260295355594453,1.510410789689969,0.11213932153935882,-0.4711957573890686,-0.2472805678844452,1.0,-0.36318129301071167
0.0,-0.09170728921890259,-0.9514548778533936,-1.1056608938492747,0.11170091713797586,-2.072557238124844,-1.4848370690488146,1.893514152982006,-0.3845848605329638,-0.7558726434706334,-1.1963196895256605,-0.931783395532504,-1.4684568533679805,1.7142669975426252,-0.9146824555328092,1.1279907050194733,-0.6512850792651163,3.426610994774213,3.446833033685726,3.4563595687971933,3.450927715829335,3.42423264475934,3.3671790183892862,3.264865694525828,3.0959812376633993,1.510410789689969,0.11213932153935882,0.6328079700469971,-0.17747628688812256,0.7712563276290894,0.8721557855606079
0.0,-0.033826395869255066,-0.9852812886238098,-1.1355231721662096,-0.20558493687705248,-2.125448398816107,-1.7492594326633157,1.9258765246945826,0.20597747938597238,-1.051489003015028,-1.196319457931506,-0.931783395532504,-1.1141848856574086,1.7142673141025615,-0.6467331664516882,1.1279911777180438,-0.6512850792651163,3.2572402939875587,3.2766065564398033,3.2857817735843553,3.2807057795363064,3.2553656129188324,3.201090663045524,3.1036953182483105,2.9428679141114826,1.510410789689969,0.11213932153935882,0.5447978377342224,-0.2571149468421936,0.71712726354599,0.23569446802139282
0.0,0.02120918594300747,-0.9640721082687378,-1.2030450383848752,-0.4696028748748654,-2.1317165874637656,-1.868682996409181,1.9884681734497132,0.332418703625735,-1.051548709853778,0.0988488497881152,-0.931783395532504,-0.76133511007573,1.714267103062604,-0.3516051346017986,1.2486581573634017,-0.6512850792651163,3.0758945304901517,3.0943437272262266,3.103144581192364,3.0984493151339914,3.0745576549189932,3.023258378850286,2.9311291785661453,2.778928056388912,1.510410789689969,0.11213932153935882,0.40789204835891724,-0.372835636138916,0.3043557405471802,0.02080535888671875
0.0,-0.00500690471380949,-0.9690790176391602,-1.2669610040183277,-0.4449451032125597,-2.1011050940177687,-2.1601691126441107,2.024551676982587,0.19417276315147924,-1.0512024701959013,0.0988488497881152,-0.931783395532504,-0.40459880657823905,1.714267103062604,-0.08284992491029433,1.1279907725478404,-0.6512850792651163,2.867299129611575,2.88469294335657,2.893062822215535,2.8888065749882785,2.86658244755759,2.8187060971312063,2.7326337084145957,2.590354586231899,1.510410789689969,0.11213932153935882,-0.11903384327888489,-0.5266928672790527,0.41492557525634766,1.0
0.0,-0.08622398972511292,-1.0553029775619507,-1.246279979597245,0.14677493192713745,-1.950954473334056,-2.4542455623898265,1.812357197209819,-1.1245583081662525,-1.0407855770574153,0.0988488497881152,-0.931783395532504,-0.14453773390639754,1.2648008494711795,0.18459804065120572,1.1279910426613093,-0.6512850792651163,2.6324808892821334,2.6486881106691595,2.656571816902274,2.6528090022415025,2.6324610427554216,2.588438072493267,2.5091845105326778,2.3780758197319996,1.510410789689969,0.11213932153935882,-1.0,-1.0,0.14488986134529114,0.5091170072555542
